pkg_order,action,username,length
1796078564,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> cfmTransit -> TransferToBothBill,quanvc5,11
1650523992,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> cfmTransit -> TransferToBothBill,quanvc5,11
1540234365,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> cfmTransit -> TransferToBothBill,quanvc5,11
1217115710,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> cfmTransit -> TransferToBothBill,quanvc5,11
1167928059,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> cfmTransit -> TransferToBothBill,quanvc5,11
1919076828,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill,quanvc5,9
1989880072,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill,quanvc5,9
1616517994,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill,quanvc5,9
1978887726,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill,quanvc5,9
1461867540,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill,quanvc5,9
1145190591,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill,quanvc5,9
1061262678,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill,quanvc5,9
1549820149,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill,quanvc5,9
1428826935,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill,quanvc5,9
1072236398,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill,quanvc5,9
1514177634,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> updatePickedByCod -> cfmTransit -> TransferToBothBill -> printfPackage -> saveIsfrageImages -> importStationByDistributer -> distributorCfmReturning -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,18
1387276666,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> updatePickedByCod -> cfmTransit -> TransferToBothBill -> importStationByDistributer -> distributorCfmReturning,quanvc5,13
1192441478,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> updatePickedByCod -> cfmTransit -> TransferToBothBill -> distributorCfmReturning -> importStationByDistributer -> confirmTmpReturnedPackageStatus -> updateReturnedByCod -> ReturnBill,quanvc5,16
1506000180,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1179555774,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1382845771,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1151809870,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1592772097,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1026019422,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1341121723,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1458208552,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1415768368,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1133003309,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1917490256,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1015245489,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1481091351,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1808268882,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1962543465,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> updatePickedByCod,quanvc5,9
1583191281,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> updatePickedByCod,quanvc5,9
1514161800,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> updatePickedByCod,quanvc5,9
1535110073,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> updatePickedByCod,quanvc5,9
1475138326,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> updatePickedByCod,quanvc5,9
1993621854,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill -> distributorCfmReturning -> importStationByDistributer,quanvc5,13
1518182026,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill -> distributorCfmReturning -> importStationByDistributer,quanvc5,13
1975838662,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill -> confirmTmpReturnedPackageStatus -> updateReturnedByCod -> ReturnBill,quanvc5,14
1357573108,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1863532753,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1425675736,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1685786243,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1970647859,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1220896502,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1988411002,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1022103242,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> updatePickedByCod -> confirmTmpPickedPackageStatus -> cfmTransit -> TransferToBothBill,quanvc5,11
1619269158,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> updatePickedByCod -> confirmTmpPickedPackageStatus,quanvc5,9
1239380882,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> updatePickedByCod -> confirmTmpPickedPackageStatus,quanvc5,9
1758261900,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> updatePickedByCod -> confirmTmpPickedPackageStatus,quanvc5,9
1777549428,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> updatePickedByCod -> confirmTmpPickedPackageStatus,quanvc5,9
1936976004,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> updatePickedByCod -> confirmTmpPickedPackageStatus,quanvc5,9
1950161628,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> updatePickedByCod -> confirmTmpPickedPackageStatus,quanvc5,9
1315792179,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> updatePickedByCod -> confirmTmpPickedPackageStatus,quanvc5,9
1535209179,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> distributorCfmReturning -> importStationByDistributer -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,14
1667712481,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> confirmTmpReturnedPackageStatus -> updateReturnedByCod -> ReturnBill,quanvc5,12
1549188161,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> cfmTransit -> TransferToBothBill -> importStationByDistributer -> distributorCfmReturning -> confirmTmpReturnedPackageStatus -> updateReturnedByCod -> ReturnBill,quanvc5,16
1442302908,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1574706324,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1145122212,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1045180845,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1396543227,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1425955521,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1007899391,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1995576670,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1097646095,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
1487075332,assignCodPicking -> assignCodPicking -> assignCodPicking -> putPackages2Bag -> assignBagWithIdentifyBag -> PickupBill -> PickupCrossProvinceBill -> confirmTmpPickedPackageStatus -> updatePickedByCod -> cfmTransit -> TransferToBothBill,quanvc5,11
